ZCTA5CE20,ESTAB
29436,27.0
29437,22.0
29438,99.0
29439,93.0
29440,713.0
29445,764.0
29446,18.0
29448,52.0
29449,137.0
29450,58.0
29451,162.0
29452,8.0
29453,20.0
29455,833.0
29456,508.0
29458,50.0
29461,733.0
29464,2917.0
29466,1013.0
29468,13.0
29469,14.0
29470,120.0
29471,12.0
29472,101.0
29474,18.0
29475,16.0
29477,139.0
29479,58.0
29481,12.0
29482,98.0
29483,1500.0
29485,898.0
29486,451.0
29487,35.0
29488,576.0
29492,932.0
29493,5.0
29501,1727.0
29505,487.0
29506,314.0
29510,152.0
29511,105.0
29512,251.0
29516,7.0
29518,14.0
29519,
29520,291.0
29525,10.0
29526,1262.0
29527,243.0
29530,23.0
29532,311.0
29536,351.0
29540,58.0
29541,82.0
29543,
29544,50.0
29545,9.0
29546,20.0
29547,25.0
29550,597.0
29554,122.0
29555,90.0
29556,243.0
29560,269.0
29563,20.0
29564,5.0
29565,84.0
29566,510.0
29567,5.0
29568,224.0
29569,302.0
29570,21.0
29571,237.0
29572,693.0
29574,221.0
29575,589.0
29576,1029.0
29577,2606.0
29579,1095.0
29580,7.0
29581,29.0
29582,992.0
29583,61.0
29584,17.0
29585,687.0
29588,928.0
29589,3.0
29590,8.0
29591,44.0
29592,7.0
29593,20.0
29594,
29596,22.0
29601,1554.0
29605,992.0
29607,2796.0
29609,1045.0
29611,706.0
29613,16.0
29614,3.0
29615,1661.0
29617,292.0
29620,236.0
29621,1330.0
29624,330.0
29625,490.0
29626,164.0
29627,233.0
29628,18.0
29630,156.0
29631,368.0
29634,10.0
29635,14.0
29638,19.0
29639,31.0
29640,801.0
29642,485.0
29643,56.0
29644,375.0
29645,120.0
29646,478.0
29649,662.0
29650,1185.0
29651,1098.0
29653,53.0
29654,133.0
29655,80.0
29657,187.0
29658,17.0
29659,
29661,67.0
29662,420.0
29664,17.0
29665,
29666,75.0
29667,6.0
29669,184.0
29670,185.0
29671,312.0
29672,260.0
29673,680.0
29676,96.0
29678,702.0
29680,478.0
29681,1184.0
29682,58.0
29683,8.0
29684,50.0
29685,26.0
29686,6.0
29687,844.0
29689,59.0
29690,519.0
29691,178.0
29692,49.0
29693,225.0
29696,114.0
29697,217.0
29702,135.0
29704,48.0
29706,348.0
29707,659.0
29708,990.0
29709,107.0
29710,718.0
29712,27.0
29714,27.0
29715,901.0
29717,14.0
29718,51.0
29720,834.0
29724,
29726,27.0
29727,10.0
29728,159.0
29729,84.0
29730,1413.0
29732,1335.0
29733,15.0
29741,15.0
29742,28.0
29743,10.0
29745,534.0
29801,761.0
29803,796.0
29805,91.0
29809,40.0
29810,69.0
29812,220.0
29816,7.0
29817,49.0
29819,13.0
29821,11.0
29824,116.0
29826,3.0
29827,43.0
29828,11.0
29829,142.0
29831,44.0
29832,74.0
29834,15.0
29835,82.0
29836,4.0
29838,3.0
29840,
29841,606.0
29842,124.0
29843,20.0
29844,
29845,11.0
29847,51.0
29848,5.0
29849,
29851,80.0
29853,75.0
29856,20.0
29860,192.0
29899,
29902,575.0
29904,25.0
29905,18.0
29906,426.0
29907,333.0
29909,307.0
29910,1762.0
29911,15.0
29912,
29915,26.0
29916,15.0
29918,65.0
29920,116.0
29921,
29922,3.0
29923,
29924,130.0
29926,1070.0
29927,316.0
29928,1114.0
29929,10.0
29932,8.0
29934,7.0
29935,122.0
29936,446.0
29939,
29940,28.0
29941,9.0
29943,8.0
29944,50.0
29945,63.0
30002,155.0
30004,2713.0
30005,1989.0
30008,299.0
30009,1454.0
30011,271.0
30012,705.0
30013,927.0
30014,1066.0
30016,398.0
30017,374.0
30018,15.0
30019,974.0
30021,236.0
30022,2531.0
30024,3702.0
30025,171.0
30028,462.0
30030,1412.0
30032,601.0
30033,929.0
30034,482.0
30035,433.0
30038,513.0
30039,569.0
30040,2412.0
30041,2161.0
30043,2228.0
30044,1308.0
30045,815.0
30046,1140.0
30047,1509.0
30052,1269.0
30054,132.0
30055,45.0
30056,26.0
30058,646.0
30060,1595.0
30062,2176.0
30064,1284.0
30066,1787.0
30067,1528.0
30068,1138.0
30070,9.0
30071,1868.0
30072,12.0
30075,1973.0
30076,2080.0
30078,1195.0
30079,96.0
30080,1614.0
30082,611.0
30083,693.0
30084,1741.0
30087,680.0
30088,160.0
30090,7.0
30092,1921.0
30093,1540.0
30094,544.0
30096,3225.0
30097,2347.0
30101,1306.0
30102,554.0
30103,233.0
30104,23.0
30105,46.0
30106,487.0
30107,353.0
30108,112.0
30110,291.0
30111,
30113,86.0
30114,1420.0
30115,1110.0
30116,273.0
30117,1142.0
30118,
30120,1295.0
30121,505.0
30122,596.0
30124,47.0
30125,350.0
30126,779.0
30127,920.0
30132,772.0
30134,884.0
30135,1135.0
30137,31.0
30139,56.0
30141,585.0
30143,658.0
30144,2247.0
30145,42.0
30147,39.0
30148,33.0
30149,4.0
30152,950.0
30153,279.0
30157,547.0
30161,975.0
30165,888.0
30168,434.0
30170,36.0
30171,44.0
30173,41.0
30175,68.0
30176,136.0
30177,21.0
30178,43.0
30179,193.0
30180,679.0
30182,31.0
30183,76.0
30184,108.0
30185,48.0
30187,143.0
30188,1860.0
30189,1034.0
30204,210.0
30205,89.0
30206,42.0
30213,570.0
30214,1426.0
30215,494.0
30216,20.0
30217,107.0
30218,29.0
30220,39.0
30222,48.0
30223,687.0
30224,494.0
30228,444.0
30229,10.0
30230,120.0
30233,437.0
30234,35.0
30236,850.0
30238,187.0
30240,805.0
30241,624.0
30248,511.0
30250,24.0
30251,35.0
30252,603.0
30253,1669.0
30256,30.0
30257,58.0
30258,19.0
30259,52.0
30260,744.0
30263,1223.0
30265,989.0
30268,224.0
30269,1541.0
30272,9.0
30273,103.0
30274,496.0
30275,
30276,292.0
30277,318.0
30281,1461.0
30284,8.0
30285,4.0
30286,432.0
30288,181.0
30289,
30290,380.0
30291,378.0
30292,68.0
30293,47.0
30294,403.0
30295,151.0
30296,151.0
30297,724.0
30303,1444.0
30305,2320.0
30306,858.0
30307,869.0
30308,1257.0
30309,2187.0
30310,551.0
30311,387.0
30312,826.0
30313,328.0
30314,185.0
30315,542.0
30316,874.0
30317,357.0
30318,2200.0
30319,1180.0
30322,57.0
30324,1200.0
30326,1710.0
30327,940.0
30328,2707.0
30329,1045.0
30331,793.0
30332,15.0
30334,26.0
30336,649.0
30337,405.0
30338,1515.0
30339,2959.0
30340,1293.0
30341,1506.0
30342,1681.0
30344,709.0
30345,793.0
30346,672.0
30349,1109.0
30350,981.0
30354,573.0
30360,495.0
30363,182.0
30401,311.0
30410,22.0
30411,30.0
30412,
30413,16.0
30414,3.0
30415,92.0
30417,213.0
30420,23.0
30421,33.0
30423,5.0
30425,9.0
30426,14.0
30427,178.0
30428,21.0
30429,9.0
30434,117.0
30436,166.0
30439,203.0
30441,21.0
30442,110.0
30445,29.0
30446,20.0
30448,
30449,
30450,30.0
30451,5.0
30452,31.0
30453,91.0
30454,5.0
30455,7.0
30456,13.0
30457,79.0
30458,1195.0
30460,3.0
30461,211.0
30464,9.0
30467,215.0
30470,7.0
30471,40.0
30473,21.0
30474,529.0
30477,44.0
30501,1741.0
30504,428.0
30506,666.0
30507,329.0
30510,66.0
30511,78.0
30512,619.0
30513,536.0
30516,20.0
30517,484.0
30518,2021.0
30519,1464.0
30520,43.0
30521,92.0
30522,21.0
30523,301.0
30525,315.0
30527,87.0
30528,521.0
30529,435.0
30530,72.0
30531,340.0
30533,546.0
30534,912.0
30535,158.0
30536,111.0
30537,60.0
30538,72.0
30539,20.0
30540,516.0
30541,20.0
30542,807.0
30543,41.0
30545,128.0
30546,233.0
30547,72.0
30548,458.0
30549,540.0
30552,34.0
30553,236.0
30554,91.0
30555,51.0
30557,39.0
30558,54.0
30559,54.0
30560,60.0
30562,14.0
30563,61.0
30564,80.0
30565,44.0
30566,261.0
30567,120.0
30568,38.0
30571,52.0
30572,10.0
30573,10.0
30575,23.0
30576,54.0
30577,446.0
30581,8.0
30582,75.0
30597,4.0
30598,
30601,798.0
30602,31.0
30605,687.0
30606,1524.0
30607,262.0
30609,
30619,17.0
30620,228.0
30621,92.0
30622,402.0
30623,3.0
30624,27.0
30625,39.0
30627,28.0
30628,77.0
30629,60.0
30630,47.0
30631,18.0
30633,113.0
30634,24.0
30635,399.0
30639,17.0
30641,28.0
30642,454.0
30643,369.0
30646,105.0
30648,46.0
30650,469.0
30655,667.0
30656,237.0
30660,5.0
30662,162.0
30663,58.0
30664,
30665,6.0
30666,171.0
30667,6.0
30668,15.0
30669,31.0
30673,169.0
30677,771.0
30678,21.0
30680,848.0
30683,109.0
30701,892.0
30705,388.0
30707,139.0
30708,4.0
30710,62.0
30711,15.0
30720,1038.0
30721,990.0
30724,10.0
30725,48.0
30726,3.0
30728,276.0
30730,16.0
30731,29.0
30733,12.0
30734,32.0
30735,48.0
30736,591.0
30738,40.0
30739,70.0
30740,82.0
30741,262.0
30742,332.0
30746,12.0
30747,222.0
30750,32.0
30751,
30752,175.0
30753,60.0
30755,81.0
30756,8.0
30757,21.0
30802,124.0
30803,7.0
30805,21.0
30807,
30808,39.0
30809,1111.0
30810,24.0
30812,
30813,495.0
30814,115.0
30815,249.0
30816,16.0
30817,154.0
30818,8.0
30820,7.0
30821,14.0
30822,
30823,12.0
30824,405.0
30828,61.0
30830,296.0
30833,105.0
30901,796.0
30904,505.0
30905,72.0
30906,765.0
30907,1434.0
30909,1415.0
30912,12.0
31001,23.0
31002,23.0
31003,6.0
31004,27.0
31005,188.0
31006,76.0
31007,10.0
31008,345.0
31009,11.0
31011,12.0
31012,13.0
31014,165.0
31015,480.0
31016,10.0
31017,18.0
31018,13.0
31019,17.0
31020,22.0
31021,878.0
31022,19.0
31023,264.0
31024,478.0
31025,13.0
31027,113.0
31028,121.0
31029,394.0
31030,270.0
31031,72.0
31032,249.0
31033,20.0
31034,
31035,7.0
31036,185.0
31037,38.0
31038,5.0
31039,
31041,8.0
31042,24.0
31044,39.0
31045,3.0
31046,54.0
31047,152.0
31049,13.0
31050,5.0
31051,
31052,70.0
31054,39.0
31055,105.0
31057,18.0
31058,12.0
31060,19.0
31061,830.0
31062,6.0
31063,104.0
31064,182.0
31065,5.0
31066,3.0
31067,4.0
31068,43.0
31069,521.0
31070,14.0
31071,9.0
31072,8.0
31075,19.0
31076,45.0
31077,11.0
31078,64.0
31079,43.0
31081,
31082,260.0
31083,
31084,
31085,16.0
31087,72.0
31088,1028.0
31089,46.0
31090,13.0
31091,56.0
31092,73.0
31093,611.0
31094,18.0
31096,98.0
31097,13.0
31098,61.0
31201,716.0
31204,612.0
31206,716.0
31207,9.0
31210,1269.0
31211,252.0
31213,6.0
31216,318.0
31217,200.0
31220,199.0
31301,21.0
31302,148.0
31303,22.0
31305,102.0
31307,18.0
31308,87.0
31309,10.0
31312,203.0
31313,646.0
31314,45.0
31315,16.0
31316,101.0
31318,
31320,128.0
31321,100.0
31322,999.0
31323,28.0
31324,663.0
31326,473.0
31327,
31328,155.0
31329,151.0
31331,78.0
31333,8.0
31401,1386.0
31404,622.0
31405,1338.0
31406,1493.0
31407,345.0
31408,656.0
31409,28.0
31410,469.0
31411,190.0
31415,208.0
31419,693.0
31421,11.0
31501,587.0
31503,268.0
31510,221.0
31512,22.0
31513,348.0
31516,299.0
31518,9.0
31519,43.0
31520,905.0
31522,870.0
31523,286.0
31524,13.0
31525,571.0
31527,47.0
31532,8.0
31533,598.0
31535,145.0
31537,147.0
31539,240.0
31542,34.0
31543,49.0
31544,10.0
31545,434.0
31546,99.0
31547,37.0
31548,413.0
31549,23.0
31550,13.0
31551,8.0
31552,9.0
31553,101.0
31554,43.0
31555,34.0
31556,
31557,48.0
31558,379.0
31560,40.0
31561,11.0
31562,10.0
31563,15.0
31564,
31565,27.0
31566,32.0
31567,10.0
31568,8.0
31569,48.0
31599,
31601,1093.0
31602,1076.0
31605,268.0
31606,46.0
31620,254.0
31622,24.0
31623,
31624,5.0
31625,8.0
31626,36.0
31627,5.0
31629,9.0
31630,3.0
31631,7.0
31632,180.0
31634,116.0
31635,96.0
31636,166.0
31637,36.0
31638,10.0
31639,181.0
31641,16.0
31642,64.0
31643,158.0
31645,31.0
31647,32.0
31648,15.0
31649,3.0
31650,27.0
31698,3.0
31699,25.0
31701,637.0
31704,19.0
31705,434.0
31707,959.0
31709,422.0
31711,5.0
31712,11.0
31714,122.0
31716,16.0
31719,117.0
31720,
31721,205.0
31722,6.0
31727,3.0
31730,214.0
31733,24.0
31735,13.0
31738,24.0
31743,6.0
31744,43.0
31747,8.0
31749,22.0
31750,303.0
31753,3.0
31756,8.0
31757,231.0
31763,374.0
31764,13.0
31765,29.0
31768,605.0
31771,55.0
31772,
31773,38.0
31774,91.0
31775,25.0
31778,30.0
31779,119.0
31780,27.0
31781,20.0
31783,11.0
31784,5.0
31787,13.0
31788,180.0
31789,10.0
31790,28.0
31791,208.0
31792,851.0
31793,231.0
31794,795.0
31795,17.0
31796,15.0
31798,13.0
31801,30.0
31803,81.0
31804,77.0
31805,22.0
31806,70.0
31807,32.0
31808,137.0
31810,3.0
31811,90.0
31812,5.0
31814,
31815,23.0
31816,107.0
31820,153.0
31821,3.0
31822,111.0
31823,10.0
31824,24.0
31825,31.0
31826,20.0
31827,21.0
31829,19.0
31830,38.0
31831,41.0
31832,
31833,179.0
31836,5.0
31901,717.0
31903,228.0
31904,1213.0
31905,88.0
31906,391.0
31907,663.0
31909,1003.0
32003,726.0
32008,110.0
32009,41.0
32011,257.0
32013,
32024,251.0
32025,518.0
32026,
32033,81.0
32034,1261.0
32038,81.0
32040,94.0
32043,680.0
32044,14.0
32046,167.0
32052,100.0
32053,44.0
32054,134.0
32055,599.0
32058,33.0
32059,29.0
32060,254.0
32061,
32062,26.0
32063,319.0
32064,269.0
32065,595.0
32066,98.0
32068,737.0
32071,39.0
32072,
32073,1362.0
32079,7.0
32080,826.0
32081,538.0
32082,1311.0
32083,8.0
32084,1423.0
32086,1102.0
32087,36.0
32091,348.0
32092,981.0
32094,27.0
32095,549.0
32096,38.0
32097,467.0
32102,43.0
32110,392.0
32112,134.0
32113,86.0
32114,1365.0
32117,969.0
32118,691.0
32119,613.0
32124,183.0
32127,858.0
32128,419.0
32129,430.0
32130,117.0
32131,97.0
32132,265.0
32133,5.0
32134,96.0
32136,301.0
32137,1202.0
32139,5.0
32140,13.0
32141,235.0
32145,69.0
32147,13.0
32148,87.0
32157,6.0
32159,712.0
32162,528.0
32163,298.0
32164,686.0
32168,938.0
32169,446.0
32174,1740.0
32176,420.0
32177,690.0
32179,96.0
32180,82.0
32181,46.0
32182,10.0
32187,33.0
32189,32.0
32190,22.0
32192,8.0
32193,25.0
32195,73.0
32202,873.0
32203,26.0
32204,786.0
32205,861.0
32206,446.0
32207,1890.0
32208,413.0
32209,337.0
32210,1293.0
32211,700.0
32212,54.0
32214,8.0
32216,1942.0
32217,786.0
32218,1321.0
32219,309.0
32220,275.0
32221,431.0
32222,218.0
32223,850.0
32224,954.0
32225,1419.0
32226,435.0
32227,6.0
32228,40.0
32233,637.0
32234,130.0
32244,710.0
32246,1533.0
32250,1646.0
32254,674.0
32256,2904.0
32257,1337.0
32258,970.0
32259,1401.0
32266,332.0
32277,344.0
32301,1679.0
32303,1493.0
32304,661.0
32305,251.0
32306,9.0
32307,
32308,1510.0
32309,629.0
32310,263.0
32311,354.0
32312,855.0
32313,11.0
32317,271.0
32320,126.0
32321,70.0
32322,58.0
32323,
32324,41.0
32327,434.0
32328,127.0
32330,9.0
32331,50.0
32332,17.0
32333,210.0
32334,19.0
32336,28.0
32337,7.0
32340,248.0
32343,89.0
32344,247.0
32346,37.0
32347,188.0
32348,176.0
32350,13.0
32351,300.0
32352,55.0
32355,9.0
32356,3.0
32358,23.0
32359,41.0
32360,
32361,4.0
32399,33.0
32401,820.0
32403,44.0
32404,496.0
32405,1200.0
32407,626.0
32408,543.0
32409,185.0
32410,6.0
32413,674.0
32420,34.0
32421,41.0
32423,11.0
32424,137.0
32425,228.0
32426,18.0
32427,10.0
32428,355.0
32430,8.0
32431,60.0
32432,
32433,246.0
32435,197.0
32437,9.0
32438,19.0
32439,340.0
32440,77.0
32442,29.0
32443,14.0
32444,442.0
32445,21.0
32446,324.0
32448,174.0
32449,5.0
32455,47.0
32456,335.0
32459,1298.0
32460,43.0
32461,237.0
32462,43.0
32463,3.0
32464,45.0
32465,84.0
32466,57.0
32501,544.0
32502,714.0
32503,938.0
32504,1028.0
32505,731.0
32506,422.0
32507,557.0
32508,43.0
32509,4.0
32511,5.0
32512,6.0
32514,757.0
32526,517.0
32530,5.0
32531,90.0
32533,431.0
32534,510.0
32535,68.0
32536,672.0
32539,286.0
32541,1415.0
32542,121.0
32544,52.0
32547,839.0
32548,1018.0
32550,738.0
32561,499.0
32563,641.0
32564,33.0
32565,119.0
32566,610.0
32567,43.0
32568,43.0
32569,270.0
32570,565.0
32571,718.0
32577,62.0
32578,836.0
32579,209.0
32580,105.0
32583,312.0
32601,774.0
32603,80.0
32605,659.0
32606,878.0
32607,611.0
32608,1006.0
32609,661.0
32610,13.0
32612,
32615,446.0
32616,22.0
32617,68.0
32618,98.0
32619,56.0
32621,78.0
32622,20.0
32625,69.0
32626,256.0
32628,93.0
32631,
32634,10.0
32639,
32640,128.0
32641,142.0
32643,270.0
32648,8.0
32653,367.0
32656,206.0
32658,4.0
32664,13.0
32666,98.0
32667,86.0
32668,74.0
32669,427.0
32680,78.0
32681,4.0
32683,
32686,90.0
32692,6.0
32693,227.0
32694,32.0
32696,302.0
32697,9.0
32701,990.0
32702,47.0
32703,1459.0
32707,859.0
32708,1088.0
32709,39.0
32712,874.0
32713,481.0
32714,1283.0
32720,1054.0
32723,8.0
32724,797.0
32725,590.0
32726,604.0
32730,171.0
32732,165.0
32735,44.0
32736,251.0
32738,436.0
32744,66.0
32746,2090.0
32750,1515.0
32751,1496.0
32754,145.0
32757,860.0
32759,39.0
32763,806.0
32764,88.0
32765,1788.0
32766,302.0
32767,25.0
32768,15.0
32771,1886.0
32773,717.0
32775,
32776,238.0
32778,624.0
32779,838.0
32780,812.0
32784,231.0
32789,2266.0
32792,1463.0
32796,420.0
32798,61.0
32801,2154.0
32803,1881.0
32804,1491.0
32805,767.0
32806,1309.0
32807,1018.0
32808,969.0
32809,1886.0
32810,1024.0
32811,922.0
32812,638.0
32814,364.0
32816,34.0
32817,846.0
32818,621.0
32819,3094.0
32820,192.0
32821,774.0
32822,1331.0
32824,1320.0
32825,897.0
32826,592.0
32827,776.0
32828,1212.0
32829,291.0
32830,528.0
32831,7.0
32832,792.0
32833,162.0
32835,1208.0
32836,624.0
32837,1782.0
32839,1011.0
32899,49.0
32901,1178.0
32903,464.0
32904,1303.0
32905,635.0
32907,580.0
32908,101.0
32909,458.0
32920,323.0
32922,539.0
32925,49.0
32926,491.0
32927,333.0
32931,578.0
32934,569.0
32935,1305.0
32937,846.0
32940,1285.0
32948,148.0
32949,67.0
32950,126.0
32951,266.0
32952,629.0
32953,636.0
32955,1105.0
32958,730.0
32959,
32960,1507.0
32962,436.0
32963,594.0
32966,490.0
32967,476.0
32968,329.0
32970,10.0
32976,87.0
33001,16.0
33004,867.0
33009,1730.0
33010,1143.0
33012,1877.0
33013,771.0
33014,1685.0
33015,1174.0
33016,2021.0
33018,1243.0
33019,592.0
33020,1840.0
33021,2066.0
33022,22.0
33023,1229.0
33024,1992.0
33025,1138.0
33026,977.0
33027,1708.0
33028,684.0
33029,1129.0
33030,807.0
33031,186.0
33032,674.0
33033,728.0
33034,380.0
33035,107.0
33036,288.0
33037,679.0
33039,13.0
33040,1771.0
33042,211.0
33043,194.0
33050,587.0
33051,42.0
33054,766.0
33055,427.0
33056,429.0
33060,1007.0
33062,1153.0
33063,1337.0
33064,1789.0
33065,1768.0
33066,190.0
33067,1203.0
33068,625.0
33069,1684.0
33070,301.0
33071,1290.0
33073,1395.0
33076,1341.0
33101,22.0
33109,36.0
33122,1416.0
33125,849.0
33126,2448.0
33127,973.0
33128,164.0
33129,636.0
33130,1592.0
33131,4105.0
33132,1414.0
33133,1814.0
33134,3967.0
33135,829.0
33136,367.0
33137,1727.0
33138,1245.0
33139,2890.0
33140,1116.0
33141,912.0
33142,1610.0
33143,1690.0
33144,1144.0
33145,1125.0
33146,1116.0
33147,806.0
33149,666.0
33150,483.0
33154,830.0
33155,2303.0
33156,2202.0
33157,1815.0
33158,159.0
33160,1858.0
33161,930.0
33162,1075.0
33165,1387.0
33166,4299.0
33167,257.0
33168,374.0
33169,986.0
33170,257.0
33172,2908.0
33173,1172.0
33174,824.0
33175,1366.0
33176,1987.0
33177,884.0
33178,2998.0
33179,1165.0
33180,2722.0
33181,993.0
33182,412.0
33183,832.0
33184,529.0
33185,690.0
33186,3131.0
33187,373.0
33189,503.0
33190,105.0
33193,610.0
33194,114.0
33196,917.0
33301,2272.0
33304,1272.0
33305,627.0
33306,579.0
33308,1717.0
33309,2516.0
33311,1336.0
33312,1772.0
33313,811.0
33314,1226.0
33315,874.0
33316,1641.0
33317,1375.0
33319,849.0
33321,963.0
33322,942.0
33323,1183.0
33324,2235.0
33325,871.0
33326,1545.0
33327,682.0
33328,1170.0
33330,743.0
33331,1105.0
33332,394.0
33334,1524.0
33351,1417.0
33388,84.0
33401,2409.0
33403,648.0
33404,1036.0
33405,871.0
33406,992.0
33407,1290.0
33408,1259.0
33409,1477.0
33410,2093.0
33411,2255.0
33412,421.0
33413,400.0
33414,2422.0
33415,912.0
33417,454.0
33418,1240.0
33426,1441.0
33428,1007.0
33430,325.0
33431,2976.0
33432,2148.0
33433,1462.0
33434,901.0
33435,852.0
33436,796.0
33437,641.0
33438,14.0
33440,305.0
33441,1129.0
33442,1284.0
33444,973.0
33445,1088.0
33446,793.0
33449,313.0
33455,571.0
33458,2544.0
33460,917.0
33461,1128.0
33462,996.0
33463,1207.0
33467,1602.0
33469,705.0
33470,964.0
33471,79.0
33472,398.0
33473,238.0
33476,62.0
33477,729.0
33478,597.0
33480,965.0
33483,1148.0
33484,598.0
33486,901.0
33487,1728.0
33493,44.0
33496,850.0
33498,583.0
33503,7.0
33510,445.0
33511,2114.0
33513,257.0
33514,21.0
33521,15.0
33523,305.0
33525,433.0
33527,319.0
33530,
33534,256.0
33538,59.0
33540,122.0
33541,334.0
33542,380.0
33543,678.0
33544,931.0
33545,253.0
33547,480.0
33548,378.0
33549,675.0
33550,10.0
33556,992.0
33558,621.0
33559,485.0
33563,864.0
33565,312.0
33566,480.0
33567,213.0
33569,571.0
33570,488.0
33572,557.0
33573,381.0
33574,8.0
33576,124.0
33578,977.0
33579,417.0
33584,510.0
33585,37.0
33592,218.0
33594,508.0
33596,533.0
33597,85.0
33598,267.0
33602,1925.0
33603,623.0
33604,902.0
33605,907.0
33606,1519.0
33607,2414.0
33609,1793.0
33610,1318.0
33611,963.0
33612,1411.0
33613,741.0
33614,1645.0
33615,1002.0
33616,154.0
33617,943.0
33618,1388.0
33619,2008.0
33620,14.0
33621,76.0
33624,841.0
33625,746.0
33626,1025.0
33629,1292.0
33634,1389.0
33635,319.0
33637,498.0
33647,1414.0
33701,1600.0
33702,1350.0
33703,625.0
33704,686.0
33705,583.0
33706,691.0
33707,850.0
33708,557.0
33709,566.0
33710,1183.0
33711,423.0
33712,456.0
33713,1044.0
33714,401.0
33715,214.0
33716,566.0
33744,9.0
33755,799.0
33756,1174.0
33759,616.0
33760,683.0
33761,883.0
33762,804.0
33763,391.0
33764,748.0
33765,962.0
33767,417.0
33770,779.0
33771,872.0
33772,708.0
33773,670.0
33774,412.0
33776,316.0
33777,509.0
33778,340.0
33781,1031.0
33782,424.0
33785,234.0
33786,40.0
33801,1108.0
33803,1037.0
33805,483.0
33809,693.0
33810,513.0
33811,603.0
33812,207.0
33813,1073.0
33815,394.0
33823,622.0
33825,345.0
33827,37.0
33830,636.0
33834,72.0
33835,10.0
33837,630.0
33838,125.0
33839,54.0
33840,10.0
33841,136.0
33843,119.0
33844,676.0
33847,6.0
33848,10.0
33849,15.0
33850,120.0
33851,43.0
33852,447.0
33853,377.0
33854,6.0
33855,8.0
33856,
33857,28.0
33858,4.0
33859,192.0
33860,385.0
33865,15.0
33867,
33868,167.0
33870,857.0
33872,138.0
33873,288.0
33875,145.0
33876,97.0
33877,12.0
33880,1032.0
33881,603.0
33884,528.0
33890,63.0
33896,351.0
33897,357.0
33898,172.0
33901,1328.0
33903,605.0
33904,1173.0
33905,988.0
33907,1535.0
33908,1279.0
33909,756.0
33912,1260.0
33913,956.0
33914,921.0
33916,648.0
33917,448.0
33919,935.0
33920,153.0
33921,101.0
33922,84.0
33924,37.0
33928,968.0
33930,24.0
33931,357.0
33935,418.0
33936,388.0
33944,5.0
33946,88.0
33947,110.0
33948,516.0
33950,780.0
33952,679.0
33953,279.0
33954,288.0
33955,143.0
33956,107.0
33957,372.0
33960,23.0
33965,19.0
33966,718.0
33967,507.0
33971,535.0
33972,162.0
33973,80.0
33974,136.0
33976,146.0
33980,323.0
33981,232.0
33982,302.0
33983,176.0
33990,980.0
33991,707.0
33993,409.0
34101,29.0
34102,1458.0
34103,1068.0
34104,1272.0
34105,518.0
34108,929.0
34109,1781.0
34110,1065.0
34112,652.0
34113,529.0
34114,422.0
34116,703.0
34117,484.0
34119,996.0
34120,835.0
34134,879.0
34135,1422.0
34137,
34138,6.0
34139,32.0
34140,23.0
34141,10.0
34142,390.0
34145,781.0
34201,204.0
34202,1029.0
34203,1017.0
34205,966.0
34207,657.0
34208,954.0
34209,796.0
34210,410.0
34211,574.0
34212,418.0
34215,47.0
34216,94.0
34217,237.0
34219,525.0
34221,966.0
34222,358.0
34223,617.0
34224,414.0
34228,235.0
34229,272.0
34231,1310.0
34232,1261.0
34233,1135.0
34234,638.0
34235,252.0
34236,1668.0
34237,722.0
34238,607.0
34239,967.0
34240,1213.0
34241,399.0
34242,337.0
34243,1487.0
34250,21.0
34251,198.0
34266,459.0
34267,6.0
34268,6.0
34269,68.0
34275,571.0
34285,881.0
34286,276.0
34287,455.0
34288,227.0
34289,111.0
34291,94.0
34292,535.0
34293,861.0
34420,446.0
34428,239.0
34429,463.0
34431,113.0
34432,248.0
34433,68.0
34434,97.0
34436,104.0
34442,242.0
34445,4.0
34446,266.0
34448,225.0
34449,56.0
34450,302.0
34452,185.0
34453,271.0
34461,278.0
34465,209.0
34470,881.0
34471,1441.0
34472,329.0
34473,184.0
34474,961.0
34475,496.0
34476,350.0
34479,202.0
34480,467.0
34481,310.0
34482,423.0
34484,201.0
34487,
34488,135.0
34491,408.0
34498,10.0
34601,695.0
34602,142.0
34604,253.0
34606,625.0
34607,201.0
34608,351.0
34609,771.0
34610,238.0
34613,551.0
34614,121.0
34637,122.0
34638,538.0
34639,517.0
34652,799.0
34653,561.0
34654,464.0
34655,1107.0
34661,
34667,741.0
34668,798.0
34669,240.0
34677,914.0
34679,
34681,41.0
34683,935.0
34684,918.0
34685,447.0
34688,214.0
34689,972.0
34690,208.0
34691,298.0
34695,554.0
34698,1109.0
34705,51.0
34711,1870.0
34714,317.0
34715,375.0
34729,
34731,248.0
34734,96.0
34736,489.0
34737,65.0
34739,18.0
34741,1778.0
34743,383.0
34744,1527.0
34746,1143.0
34747,984.0
34748,1080.0
34753,66.0
34756,100.0
34758,326.0
34759,280.0
34760,46.0
34761,1200.0
34762,32.0
34769,735.0
34771,543.0
34772,428.0
34773,71.0
